fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,627.2657848324513,1.5204779541446205,285.3624047940694,0.41924088122326475
2,1111.5111111111112,1.3902310405643736,355.1759393104614,0.41082255043900257
3,1600.171957671958,1.2839753086419752,441.3547303633314,0.41093040906239203
4,2077.1823529411763,1.1846631016042783,525.9096769287592,0.40534578267094873
5,2454.0467700258396,1.1059922480620155,516.4547655461794,0.3437300809162558
6,2499.9074074074074,1.020759259259259,533.6931522130038,0.32391297473913466
9,0.0,0.0,0.0,0.0
10,0.0,0.008195604395604402,0.0,0.012842693296829584
11,0.0,0.08061721611721609,0.0,0.0563942961381588
12,0.0,0.26884307692307685,0.0,0.12208930101103878
13,0.0,0.636518241758242,0.0,0.21107107036639933
14,0.0,1.147176043956044,0.0,0.27279769724000247
15,0.0,1.6501843223443224,0.0,0.31487921353003495
16,0.0,2.036928058608059,0.0,0.34676344965057376
17,0.0,2.2810190476190475,0.0,0.35961861973809073
18,0.0,2.210435311355311,0.0,0.3478065376808678
19,0.0,2.0354424175824177,0.0,0.36026829485201034
20,14.182593406593407,1.8316162637362636,50.34388612365303,0.35938989818641626
21,203.99128205128207,1.6635672527472527,192.76087883101292,0.36764469290198476
22,646.4927399267399,1.5039801465201468,258.43780412550524,0.36881521321948957
23,1107.255501831502,1.3711635897435894,317.85762475937105,0.37956566317960927
24,1577.5236190476194,1.2579455677655675,364.95057854144466,0.3918793700386028
25,2052.79358974359,1.155219560439561,414.5140744063896,0.3953291965913846
26,2498.4161663286004,1.0501449628127113,460.8435436217675,0.38012831246621653
27,2783.2402898550727,0.9603826086956521,512.5819623346482,0.3563958577513094
28,2196.2300000000005,0.6264,542.9034815570209,0.2602456439602169
29,2189.9,0.44933333333333336,107.62828336174056,0.022383575891766583
30,2434.638888888889,0.4026666666666667,20.72540487921545,0.003265986323710904
39,0.0,0.0,0.0,0.0
40,0.0,0.0004191616766467067,0.0,0.002010003120891197
41,0.0,0.01636684303350969,0.0,0.019594882960280283
42,0.0,0.09656613756613754,0.0,0.05496868758089894
43,0.0,0.2713985890652559,0.0,0.1094644432139344
44,0.0,0.5796666666666668,0.0,0.18011175067573962
45,0.0,1.001111111111111,0.0,0.22245707960038089
46,0.0,1.4529523809523812,0.0,0.2510084887856067
47,0.0,1.8644162257495587,0.0,0.30706451994798983
48,0.0,2.174504409171076,0.0,0.35576353251424814
49,0.0,2.2104620811287474,0.0,0.4170545650539293
50,0.0,2.0641269841269843,0.0,0.46295106742474257
51,6.571957671957673,1.885504409171076,32.98524661681172,0.45673304017242505
52,125.78183421516756,1.7144902998236333,173.70883209731798,0.43846565534321563
53,357.71999999999997,1.6238571428571429,209.82148131634236,0.43256922563006434
