fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,118.98430335097002,1.4102980599647268,217.75100689376058,0.21483817430286134
2,663.9005291005291,1.2945679012345683,449.13620262210617,0.21718750199781225
3,1483.8035273368603,1.148897707231041,480.0291604037018,0.2134701231409028
4,2282.8,0.9759963963963967,492.6140775393821,0.20174028515059536
5,2803.744537815126,0.8548683473389355,376.69938250142644,0.16442124832616098
6,3087.2388888888886,0.8206388888888888,223.25487278856738,0.11437664258441729
9,0.0,0.0,0.0,0.0
10,0.0,0.0035355311355311373,0.0,0.0072091019785911386
11,0.0,0.03441692307692299,0.0,0.03449730235428403
12,0.0,0.11652791208791205,0.0,0.08715451649810291
13,0.0,0.26507369963369964,0.0,0.16656740685259855
14,0.0,0.4800892307692309,0.0,0.2303221465443236
15,0.0,0.7554390476190477,0.0,0.24893997432268042
16,0.0,1.0849236630036632,0.0,0.23795095168986327
17,0.0,1.4979354578754582,0.0,0.24027756492707467
18,0.0,1.721748131868132,0.0,0.1735715922515063
19,0.0,1.7297036630036629,0.0,0.19044660279470876
20,2.959340659340659,1.67497347985348,17.78709309606157,0.21132822864015127
21,11.190717948717948,1.576700073260073,57.43824897801075,0.23047096020854763
22,77.25618315018313,1.4658743589743595,186.35270981635924,0.231835321540199
23,530.4735531135532,1.350682271062271,379.61369284537375,0.24166557175889297
24,1252.8254725274721,1.2119380219780218,466.6829024497159,0.23956195514354214
25,2012.334827838828,1.0531481318681317,530.4925259057267,0.22566469003449804
26,2732.459454595792,0.889081995201181,535.6174174370699,0.1950990467423416
27,3208.655238095237,0.7804761904761907,513.0354573299352,0.16373632483224362
28,3042.777777777777,0.7320222222222222,500.8994340681353,0.15931318518299523
29,3347.8666666666663,0.6059047619047618,226.03914897099398,0.046612193119043396
30,3766.366666666667,0.5203333333333334,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.00011976047904191621,0.0,0.0010910500922184509
41,0.0,0.006825396825396827,0.0,0.007031554296578709
42,0.0,0.036902998236331516,0.0,0.02272089716936818
43,0.0,0.10486772486772483,0.0,0.039335519235535535
44,0.0,0.21844797178130512,0.0,0.0661186788905381
45,0.0,0.38192945326278654,0.0,0.09578917122208698
46,0.0,0.6014656084656085,0.0,0.12613169493420215
47,0.0,0.8831693121693122,0.0,0.1642950318037522
48,0.0,1.2437689594356263,0.0,0.22748159012960195
49,0.0,1.5618747795414472,0.0,0.18017576585094167
50,0.0,1.6327654320987652,0.0,0.18306446078566183
51,0.0,1.610201058201058,0.0,0.20089749851086972
52,0.0,1.5368659611992945,0.0,0.22054847354233165
53,5.633333333333334,1.5595428571428573,23.22845066913262,0.1313633435451917
