fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,2257.7095238095235,0.4432857142857143,398.1763720978567,0.04501106814976851
9,0.0,0.0,0.0,0.0
10,0.0,0.0034912087912087933,0.0,0.006769387969473357
11,0.0,0.036884835164835095,0.0,0.029994686505255806
12,0.0,0.11763406593406596,0.0,0.05637713815631363
13,0.0,0.24924205128205118,0.0,0.09193005353905902
14,0.0,0.44718483516483504,0.0,0.13734615243019271
15,0.0,0.7034947985347983,0.0,0.18228737392484068
16,0.0,0.9423079120879122,0.0,0.21872907932565075
17,0.0,1.029047472527473,0.0,0.22742254805767725
18,114.36521611721611,0.9817046886446885,173.26418942985995,0.2119994909724686
19,759.5039194139194,0.8844178021978023,371.0306663003128,0.18860516786509324
20,1552.685948717949,0.713754725274725,488.4634124057707,0.17791380037005072
21,2152.8945732331254,0.5264616456723474,540.9232002099184,0.14126155238096647
22,2002.3174603174602,0.5241825396825397,683.3540623873486,0.19016168872285194
23,950.5428571428572,0.6644285714285715,88.90045391659422,0.02657625631754219
24,1237.2071428571428,0.5995714285714285,88.316659348487,0.024573318627658984
25,1523.6571428571428,0.5389285714285714,88.38563393710139,0.024129479137930156
26,1721.9416666666668,0.5005238095238095,16.921891639727125,0.006938892346138777
39,0.0,0.0,0.0,0.0
40,0.0,0.00011976047904191621,0.0,0.0010910500922184509
41,0.0,0.008035273368606707,0.0,0.00859035591240933
42,0.0,0.04391534391534388,0.0,0.025054169326090375
43,0.0,0.11641622574955912,0.0,0.044022779251392655
44,0.0,0.23125044091710753,0.0,0.07378234065720483
45,0.0,0.3944285714285714,0.0,0.10920979773092652
46,0.0,0.6058906525573194,0.0,0.13622954024324507
47,0.0,0.8347883597883602,0.0,0.15121551833585098
48,0.0,0.962509700176367,0.0,0.16334016764767295
49,100.33844797178129,0.9375114638447974,196.84069837041793,0.17444126352780756
50,631.6883597883599,0.8540423280423277,439.83438710560614,0.16916042873380854
51,1440.0075837742504,0.6989171075837742,504.3931079460123,0.17625050651818955
52,2100.4721393034824,0.5453358208955225,429.37775684628497,0.1135942991786871
53,2298.8666666666672,0.47845238095238096,250.96045421173787,0.03127053212648415
