fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,2458.316666666667,0.46244444444444455,177.58323834222102,0.03815315443867469
9,0.0,0.0,0.0,0.0
10,0.0,0.0039021245421245448,0.0,0.008059511336919402
11,0.0,0.04061575091575084,0.0,0.03669911509715672
12,0.0,0.1296838095238095,0.0,0.08774113851960488
13,0.0,0.2773314285714285,0.0,0.16141503465459164
14,0.0,0.4879924542124542,0.0,0.21584866659953017
15,0.0,0.7458468864468863,0.0,0.21962328014161644
16,0.0,0.9812478388278386,0.0,0.1900877652203113
17,0.0,1.071594945054945,0.0,0.15839087862038567
18,126.19240293040293,1.019908717948718,188.63571681924995,0.13985529265406832
19,786.4994285714288,0.9126235164835166,378.99265570625823,0.1260500412784266
20,1601.3104688644685,0.7263980952380956,454.55145245407004,0.14256845918964045
21,2205.867681078046,0.5307397903799366,446.3836560578917,0.11550828973511623
22,2056.0736842105266,0.5215307017543859,609.5078417610293,0.1410389095697029
23,1099.007142857143,0.6725714285714286,103.42610171112635,0.025501149470276867
24,1434.1,0.5980714285714285,103.46854512526006,0.02078256475996041
25,1769.2571428571428,0.5352857142857144,103.46849471083594,0.01818862184722218
26,1960.9,0.5025000000000001,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.00011976047904191621,0.0,0.0010910500922184509
41,0.0,0.007506172839506179,0.0,0.008016905578293768
42,0.0,0.043687830687830644,0.0,0.024964813123826205
43,0.0,0.1184232804232804,0.0,0.04176987681201381
44,0.0,0.2346931216931218,0.0,0.06749912155571464
45,0.0,0.40029276895943566,0.0,0.09938365539117562
46,0.0,0.621742504409171,0.0,0.13234597118701705
47,0.0,0.8742186948853615,0.0,0.14210936174177174
48,0.0,1.0266790123456793,0.0,0.0999553714504042
49,86.5225749559083,1.0096014109347444,187.51230499729826,0.09456993010024939
50,637.2599647266314,0.9206719576719576,464.64676257793946,0.10044668930952536
51,1512.926807760141,0.7514409171075839,516.0660519361182,0.13736949318869587
52,2169.982988505747,0.5634482758620692,366.88264844885504,0.11026630438035857
53,2241.695238095238,0.4764523809523809,250.33300303453737,0.03876601571554491
