fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,2352.9761904761904,0.45099999999999996,326.6893899454804,0.042511455288291054
9,0.0,0.0,0.0,0.0
10,0.0,0.003949743589743592,0.0,0.008212267105229532
11,0.0,0.040331575091575006,0.0,0.03796251747761512
12,0.0,0.12625758241758248,0.0,0.07073388894363354
13,0.0,0.26289868131868116,0.0,0.10107995476670582
14,0.0,0.4684467399267398,0.0,0.1418359716543099
15,0.0,0.733841684981685,0.0,0.1783306513168274
16,0.0,0.9781457875457874,0.0,0.18981989162505267
17,0.0,1.0675707692307692,0.0,0.1810665871346001
18,118.71052747252747,1.020205054945055,178.07662019139022,0.16091053301813013
19,789.1244761904762,0.9168538461538464,373.2780170283537,0.14223846541217658
20,1612.8236776556773,0.736114945054945,470.0873789340155,0.15216768766739167
21,2242.8674376345225,0.5425636886489537,487.3779499875654,0.12158798718423419
22,2128.480952380952,0.5616904761904762,599.5076768773491,0.13741999443317449
23,1302.857142857143,0.7317857142857143,121.81440398461044,0.03396304903298629
24,1694.05,0.6272142857142857,119.84094420506162,0.03139205262408906
25,2078.2928571428574,0.5295714285714286,117.10250520176191,0.029632953203356
26,2341.3333333333335,0.4655,22.821079436929935,0.00489897948556636
39,0.0,0.0,0.0,0.0
40,0.0,0.00011976047904191621,0.0,0.0010910500922184509
41,0.0,0.008089947089947097,0.0,0.00871538662259448
42,0.0,0.045264550264550237,0.0,0.025750939588760673
43,0.0,0.12027336860670197,0.0,0.04438029526387146
44,0.0,0.2382733686067019,0.0,0.07337248285501108
45,0.0,0.4063615520282187,0.0,0.10848770088799063
46,0.0,0.6241587301587305,0.0,0.13016610025602243
47,0.0,0.8607283950617286,0.0,0.12943309562729494
48,0.0,0.994615520282187,0.0,0.11634398277624905
49,110.69911816578487,0.9689541446208116,213.869586670387,0.12880619013991168
50,673.232275132275,0.8798059964726627,465.63893206169433,0.13351750321267014
51,1522.27848324515,0.7151287477954145,503.17317362905385,0.15774420909562287
52,2155.1136815920395,0.5514776119402988,389.82024252399026,0.11155856197425996
53,2339.316666666667,0.48195238095238097,252.15163989136647,0.02995802574243208
