fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,692.7033509700177,1.7799947089947088,270.8398625438069,0.2717138988308736
2,1230.785185185185,1.6568518518518522,300.3826127190844,0.2741923639459911
3,1769.3624338624336,1.5556490299823633,345.6716364703792,0.28626784502100694
4,2304.3934046345817,1.4355668449197865,393.5051858577073,0.27481396702080746
5,2736.417054263566,1.2983850129198964,274.2312293864652,0.18174872861431265
6,2771.8259259259266,1.1864074074074074,232.77877620089743,0.16404636925370575
9,0.0,0.0,0.0,0.0
10,0.0,0.008392087912087917,0.0,0.013714113857422971
11,0.0,0.08293098901098893,0.0,0.06105064762927743
12,0.0,0.2779172161172159,0.0,0.13717279665718254
13,0.0,0.6544918681318683,0.0,0.22939602902613068
14,0.0,1.1894176556776557,0.0,0.2737533111340035
15,0.0,1.7375869597069595,0.0,0.2541655910833792
16,0.0,2.1825804395604407,0.0,0.20038212451715934
17,0.0,2.4729550915750917,0.0,0.16829393384507216
18,0.0,2.4277676190476187,0.0,0.1829529244614409
19,0.0,2.270672747252747,0.0,0.21502274380784925
20,15.005450549450549,2.074428498168498,53.52061106935381,0.21852536601538167
21,220.35026373626377,1.9106897435897434,203.98599991647734,0.23383237964606948
22,700.7809523809524,1.7552291575091572,259.4677759834025,0.2415067991845872
23,1208.6106739926738,1.6340664468864468,296.7520713826228,0.254754936151908
24,1726.2943663003666,1.5318832234432234,307.01915930042526,0.27366722375013985
25,2242.7754871794873,1.4336047619047618,321.33490470635405,0.2898007632221166
26,2733.625972503944,1.323767320261438,335.90773687789186,0.25878943121338577
27,3073.224057971015,1.2379275362318838,326.93925489865813,0.17811505111106368
28,2715.7033333333334,0.9869333333333336,373.5812669962609,0.16698129556497354
29,2957.190476190476,0.890952380952381,141.96447729591455,0.03169813475094286
30,3274.838888888889,0.8182777777777779,26.767479578080625,0.006395889883933861
39,0.0,0.0,0.0,0.0
40,0.0,0.0004191616766467067,0.0,0.002010003120891197
41,0.0,0.01636684303350969,0.0,0.019629722821868086
42,0.0,0.09680246913580243,0.0,0.05495191963382288
43,0.0,0.27289947089947103,0.0,0.10910004762433924
44,0.0,0.5857354497354499,0.0,0.18204326434974602
45,0.0,1.0256631393298057,0.0,0.236925032602624
46,0.0,1.5079417989417978,0.0,0.24655462721271412
47,0.0,1.9681675485008818,0.0,0.256414869266753
48,0.0,2.3401957671957674,0.0,0.23102683366623838
49,0.0,2.4386666666666676,0.0,0.20889938351477735
50,0.0,2.309276895943563,0.0,0.2682117749942562
51,5.547442680776014,2.129961199294533,26.469434695172414,0.29366698432846344
52,133.02398589065257,1.9649858906525577,168.52132993925483,0.28212483920094383
53,404.8780952380952,1.9324857142857146,238.93694700833913,0.2787486880093467
