fdate,Avg_GWAD,Avg_LAI,SD_GWAD,SD_LAI
1,1660.0069981583792,0.6928655616942913,281.95361114982364,0.1474491302440983
2,2024.5769911504426,0.5413303834808262,151.03069878170524,0.07137919031313414
3,2140.9571428571426,0.5028571428571429,86.20021722452424,0.022411922339042333
9,0.0,0.0,0.0,0.0
10,0.0,0.003815750915750919,0.0,0.007430418138191663
11,0.0,0.03579113553113545,0.0,0.03421498525126607
12,0.0,0.12599142857142853,0.0,0.08046352735169043
13,0.0,0.2727257142857142,0.0,0.13300614814601228
14,0.0,0.4856512087912089,0.0,0.18649706843781652
15,0.0,0.7508977289377291,0.0,0.210836749209807
16,0.0,0.9638568498168497,0.0,0.1836066014228484
17,0.0,1.1205259340659344,0.0,0.14607401951862928
18,1.1864981684981686,1.1699471794871787,11.827099333127876,0.11149227145045265
19,80.09074725274724,1.1308159706959706,126.13942761454919,0.09735442052276082
20,494.2365201465201,1.0664786813186813,236.0714494918135,0.090030869374778
21,1013.5312527472527,0.9549933333333332,256.4665782272592,0.09672323136353393
22,1533.1432454212454,0.7686521611721611,282.2071862532538,0.1186082105728316
23,1938.8477296532205,0.5765448832271765,277.1324851031198,0.09449787866926357
24,1993.843765432099,0.5624290123456789,328.74206326367846,0.06479533109500761
25,1823.7666666666667,0.5710740740740742,201.53002308635388,0.03584100426748695
26,1675.95,0.592,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.00011976047904191621,0.0,0.0010910500922184509
41,0.0,0.008012345679012352,0.0,0.007970216512594362
42,0.0,0.0434409171075837,0.0,0.026464189536549772
43,0.0,0.12534391534391529,0.0,0.04442666160075766
44,0.0,0.24984126984126978,0.0,0.06708283402584427
45,0.0,0.4229029982363315,0.0,0.09448340907063438
46,0.0,0.6456807760141093,0.0,0.11923948977228163
47,0.0,0.8553844797178132,0.0,0.11914569304893464
48,0.0,1.0074726631393298,0.0,0.12117565058476533
49,0.6954144620811286,1.0855784832451496,6.898086568086224,0.13204571380793978
50,64.84885361552027,1.066151675485009,124.16462063363551,0.12726845461806705
51,459.50582010582013,1.0177037037037042,263.3698604045563,0.11920006595093637
52,1025.4795414462083,0.9147495590828923,274.34975425722297,0.12431886788542969
53,1466.8038095238094,0.7753619047619048,285.87290355141135,0.10548093693055702
